time,F7,AF7,AF8,F8,MARKER
72418,-9.643535870294367e-05,-48.42991009128781,-124.74721641988903,84.83697388251026,
72420,-8.740821361055803e-05,-15.91835038730509,-108.81346995053065,15.98268092636182,
72422,-7.024136460926134e-05,8.306583391641738,-86.00782536857065,-46.663166033775425,
72424,-5.13653904207767e-05,16.084597134241335,-67.35605416480739,-101.04677015127163,
72426,-3.798739463353135e-05,8.637289515325236,-56.133097093476636,-149.32215690259636,
72428,-3.533911561998781e-05,-3.587384128038387,-44.921334969539174,-184.3821856220056,
72430,-4.4632114665864615e-05,-11.25777735424576,-24.838196940019408,-195.49872961437703,
72432,-6.251882766828699e-05,-17.065168913551098,2.0324193497957523,-186.51197731336998,
72434,-8.229436659283539e-05,-31.74538799333452,23.908422750548745,-171.02019834461908,
72436,-9.640927154098733e-05,-59.286020582503475,32.58641644982753,-149.99978237006152,
72438,-9.93517597935708e-05,-90.4370118501792,31.094260033520925,-111.01629366819922,
72440,-8.979900335493086e-05,-110.16522323629219,29.35012155088907,-48.98143976011226,
72442,-7.119815032201747e-05,-107.41175263746607,36.97695462055512,28.25069325294177,
72444,-5.052628840592079e-05,-80.18565890839704,58.16610607623788,112.4096865971032,
72446,-3.567384175085673e-05,-38.23871275559969,86.54675997830674,195.2195136265351,
72448,-3.243250400648746e-05,-0.3662703351126595,105.16643453235484,258.50408532432533,
72450,-4.223763410164078e-05,18.26499836787069,98.3354617877494,283.24093590368585,
72452,-6.15448115970403e-05,18.5096937122768,65.6384864459214,269.56306169396254,
72454,-8.310735150680849e-05,13.500779028378716,20.98179141959875,231.93725558535365,
72456,-9.869583657653281e-05,12.787516613299744,-21.53798765876771,175.8067260087528,
72458,-0.0001022392396731179,13.8704999310889,-57.064391227247555,95.58716880469323,
72460,-9.218854607416247e-05,7.552753963121674,-87.87421075193207,-6.05096518330419,
72462,-7.218291698752691e-05,-13.71465611800857,-118.14766763898541,-114.38371243264838,
72464,-4.973553406952866e-05,-51.05871832279018,-149.8110309266374,-216.72034374478636,
72466,-3.3412247597510824e-05,-95.95116627416877,-177.24293801847313,-303.43593006401136,
72468,-2.956238506662423e-05,-132.00692643177862,-186.42108966358393,-357.7180032250991,
72470,-3.9849594278862046e-05,-146.80659386944217,-165.84462609679105,-363.9045343352777,
72472,-6.05427235031212e-05,-143.58717709569243,-119.67919519167835,-326.96310518674585,
72474,-8.386569938206185e-05,-136.97144883757875,-65.82605783246859,-267.1794405441455,
72476,-0.00010091940016180393,-136.91355725764296,-20.784888442577532,-195.77177451588304,
72478,-0.0001050777024156269,-140.51163522584437,10.34696924368167,-111.31253864639466,
72480,-9.456150679095236e-05,-137.89691542761128,31.5739088888078,-17.688050337852598,
72482,-7.319098445699912e-05,-120.89489649674618,50.05129599997572,72.48832019794207,
72484,-4.9000973570017286e-05,-87.62911959890896,71.23309908034159,151.50726396753242,
72486,-3.122008130308962e-05,-45.356224705186186,93.15225103880938,216.70655797816264,
72488,-2.6749237164858164e-05,-8.53123515951848,105.13611604952457,258.94952614881004,
72490,-3.748365225985467e-05,12.666416580772207,97.9918616960397,269.12739700238103,
72492,-5.951733659848393e-05,23.36818727268424,76.3145885204815,255.4376343461904,
72494,-8.456134351135435e-05,39.08568283066779,56.17243438958697,236.46272255228206,
72496,-0.00010306199465600212,69.15419865989038,50.31286962088231,216.9164522630026,
72498,-0.00010784603310065818,108.29070167883366,58.9946027850941,186.12847657391924,
72500,-9.690163832171432e-05,142.6756385934538,73.23296034909393,138.8915973675259,
72502,-7.421718955340773e-05,159.42195537729413,81.64066283837866,81.21219087962795,
72504,-4.8330548004843245e-05,152.38121134022174,76.0571266497946,17.871984868465987,
72506,-2.911540359083448e-05,126.00189192149809,57.74643660984718,-47.550106245242425,
72508,-2.401435318089511e-05,93.81974025885795,38.619725732462825,-101.83673377267428,
72510,-3.515614678941768e-05,66.85210674795805,30.440451209221415,-130.13530533742235,
72512,-5.8473669372876023e-05,42.14583917699599,31.693132574430145,-135.30453265847038,
72514,-8.51858819523576e-05,7.192890847643717,29.297910344344665,-132.73824307210728,
72516,-0.00010510479883826628,-44.04893059014513,13.218665832602909,-126.44920107397108,
72518,-0.00011052198916204417,-103.18892366342595,-14.307301689257024,-106.36379605938384,
72520,-9.919163357595566e-05,-153.81609476763924,-42.03405574944258,-67.63677523547031,
72522,-7.525569951303637e-05,-181.19690629424622,-56.87296082753356,-15.839782739180787,
72524,-4.773211253407547e-05,-178.4037947022244,-50.157325312060436,44.882121189911516,
72526,-2.7116771313418066e-05,-150.66529908910056,-24.55056114042563,110.87433662685767,
72528,-2.137991115783534e-05,-114.17137806057136,4.398286895091076,167.718593719952,
72530,-3.2884381087337745e-05,-84.06873739259589,19.557078877674677,198.434315674065,
72532,-5.741747791595163e-05,-61.796320899418006,16.795138184518635,203.28551078151958,
72534,-8.57312379627217e-05,-38.0140627905875,5.214464126000422,195.22193605091417,
72536,-0.00010702890291744171,-7.57657120120556,-5.84685801483764,176.91358489844455,
72538,-0.00011308299278975228,22.72767933292205,-15.53684429341473,139.04108354692815,
72540,-0.00010141385591740397,40.05507499825437,-29.105872783500452,79.7560483297808,
72542,-7.630058441971234e-05,34.209322768801385,-52.62695757134009,8.700773257613763,
72544,-4.721376705235846e-05,2.6379575714785517,-88.79653361015218,-66.5966614541614,
72546,-2.524328168584437e-05,-46.208586045983274,-131.49791866190063,-140.89750815641673,
72548,-1.8868746660867076e-05,-94.64266247483135,-164.75283173647455,-199.8952480766607,
72550,-3.068619434013351e-05,-127.68710462433586,-173.59239787199152,-227.588308374724,
72552,-5.635472564964594e-05,-145.15658197602352,-157.55562335697743,-225.40114632856194,
72554,-8.618911861230838e-05,-158.09085217053686,-129.67191306112784,-207.42159080200622,
72556,-0.00010881481907740335,-173.59102313196922,-102.65112180488549,-177.42884903795283,
72558,-0.00011550573690401354,-187.3846963189343,-80.10850614794904,-127.18807589716307,
72560,-0.00010355008590826563,-189.94608519486582,-59.31383173099263,-56.1116118849662,
72562,-7.734576377201659e-05,-174.68457981074448,-36.42775269635538,24.39280853571131,
72564,-4.678406472479637e-05,-141.5728782094467,-9.73621250563232,104.69925801127316,
72566,-2.35150827955543e-05,-98.99719433050393,16.34943342371914,178.25223228363035,
72568,-1.650516268993892e-05,-61.32288183515626,30.971255031280805,231.71441562745383,
72570,-2.8581023089742964e-05,-37.657755139719896,26.75351690946227,252.9259188613339,
72572,-5.529281741759005e-05,-21.71224370402811,10.743518436367673,248.76690391861953,
72574,-8.655233115478593e-05,2.1252530530055296,0.27060523914660806,237.77373080887588,
72576,-0.00011044378659304631,41.462979623301706,6.827209916667655,224.82506726900337,
72578,-0.00011776737800892998,87.59814452229342,26.859146116838296,198.73958987719305,
72580,-0.00010558248930120649,122.70823211042436,46.36664798610698,152.99111688294073,
72582,-7.838563667467904e-05,130.9372299194119,49.8571515242552,92.13429384436299,
72584,-4.645221888794489e-05,105.58621453469694,27.839882278549936,20.397633590235113,
72586,-2.1953125954457786e-05,53.49116490999201,-16.190992249697814,-57.549755121059825,
72588,-1.4314256658082739e-05,-7.074975217402901,-65.13173817027396,-125.75611272398434,
72590,-2.6588873420021858e-05,-59.44373856961849,-100.71684351460043,-165.78899041212853,
72592,-5.423929472220018e-05,-101.64955943895109,-118.59711694588857,-177.36232399011467,
72594,-8.681325601219628e-05,-143.2355379537815,-128.11900102783227,-174.42426652938687,
72596,-0.00011189604578760269,-189.7435822988267,-138.40616082787562,-162.00193599774218,
72598,-0.00011984362222595144,-234.58837603067934,-149.0309078243851,-133.39145938391715,
72600,-0.00010749154886575766,-264.7484561909085,-152.49979509236084,-88.37215356793712,
72602,-7.941294275141249e-05,-269.3077624735469,-140.1119370610723,-36.56313097053285,
72604,-4.622602908314708e-05,-244.3221667578067,-106.76854206955133,16.264176225638018,
72606,-2.057732629874546e-05,-196.31485331049265,-56.86662158682258,68.20642919169853,
72608,-1.2320486626274125e-05,-141.01293838132602,-5.728529827715395,109.49198251640951,
72610,-2.4729432555457368e-05,-92.05502854252987,30.926265817545648,128.9108821711648,
72612,-5.320157800128979e-05,-49.476587280440945,50.29202359086436,131.30018123293704,
72614,-8.696424333976039e-05,-3.7262018090882165,61.53074424497849,131.04421322703624,
72616,-0.00011315185681753663,48.83496739444581,72.26180392482483,128.32295548757068,
72618,-0.0001217102888340765,98.55217259682782,80.31665722573642,108.16352694553008,
72620,-0.00010925805744491486,129.530914074735,77.47291719967807,62.03642334356359,
72622,-8.042104037054272e-05,129.78666290227943,56.31963764879093,-5.416366353136939,
72624,-4.611428665042707e-05,97.15391171605886,15.357389156087073,-87.879694345912,
72626,-1.9408944094474196e-05,42.44029135888094,-35.995618140520726,-177.00908197365618,
72628,-1.0549898860130021e-05,-13.596741223221883,-77.99043724971308,-252.35496208540818,
72630,-2.3024042556125414e-05,-53.80636079953975,-93.37512757660289,-291.22590873881023,
72632,-5.218861185092138e-05,-77.78972830455382,-82.07388188379818,-290.42062966557273,
72634,-8.699886802866254e-05,-98.27481094979606,-59.89662806021356,-263.1309435521024,
72636,-0.00011419230175071257,-124.79682717082473,-43.09464933570555,-216.05609790018477,
72638,-0.00012334359416329977,-154.63146789312367,-37.42803268120848,-146.25965082174164,
72640,-0.00011086283576636807,-177.7369961581588,-39.4348108902968,-58.62954911803241,
72642,-8.140305948252503e-05,-184.94778474296584,-41.77086893856784,31.642871857583767,
72644,-4.6125433785203995e-05,-172.84073484618415,-38.1491015016496,113.56436758508151,
72646,-1.846888900567569e-05,-147.33809169007048,-29.689658943926116,181.11523424411675,
72648,-9.028260787400622e-06,-122.47547332429585,-26.86178190747539,222.2424529025976,
72650,-2.1493854185398126e-05,-109.08689132650872,-39.50168479848389,225.8726132817029,
72652,-5.120920345483805e-05,-103.36869030198527,-64.20029488758631,199.59897363948443,
72654,-8.691056149130974e-05,-91.21213961910885,-86.12779369627987,162.84819765990468,
72656,-0.00011499825729634295,-64.31499826569363,-93.46871223255206,122.27028144955273,
72658,-0.00012471946268684508,-28.46718285305594,-86.47912662747454,69.50871224746838,
72660,-0.00011228634569668836,2.4104414027410144,-74.36396699058093,1.2696263975249291,
72662,-8.235176147211544e-05,15.463912043102553,-68.67278410081005,-75.36139713486077,
72664,-4.6267608074623656e-05,4.5481797442619225,-77.76698477130778,-155.17146912903107,
72666,-1.7777892976676303e-05,-25.774621300333468,-100.38554915951404,-234.1164808529623,
72668,-7.781318177196605e-06,-61.41894213915826,-123.99335674440059,-297.7810391148099,
72670,-2.0160136465521937e-05,-90.19913636679077,-135.330320579699,-329.1406999977973,
72672,-5.027235932269399e-05,-113.42384500328309,-133.71703252202593,-328.31632976423634,
72674,-8.669294942609569e-05,-141.87728580318577,-129.8909610149035,-308.3552995055126,
72676,-0.00011555070062953604,-180.3184816098161,-132.15733346895598,-272.4826485728104,
72678,-0.00012581376060661066,-220.02308391371196,-137.88942330711143,-212.217652614622,
72680,-0.00011350881153421321,-245.45712954490006,-137.1312498743107,-126.62204141661466,
72682,-8.325952455575775e-05,-243.7583283873871,-119.40568048535019,-26.42692027864931,
72684,-4.654850288456223e-05,-210.23108512215896,-79.02683606550438,79.3559923572506,
72686,-1.7356298793577175e-05,-152.01717065821626,-20.985086175834596,183.74138800194223,
72688,-6.8345958986716776e-06,-86.53874300082828,38.04384752975729,270.96083104482676,
72690,-1.904417459545802e-05,-29.543352680315525,80.87089791247796,324.33882339517567,
72692,-4.938733174374647e-05,17.235490675435003,103.74811051356299,345.3304969514886,
72694,-8.63400429274406e-05,62.74615532817607,115.82695866919441,348.0746937350024,
72696,-0.00011583098645936158,111.33804904784803,125.60236071143301,335.71290188502167,
72698,-0.00012660256898334632,154.97257538095846,132.11669357198542,298.4508231166909,
72700,-0.00011451040646351963,179.41082646716393,127.85444111266774,233.44151761528263,
72702,-8.41184018564432e-05,173.47971841396816,104.9053763855352,149.63941384161834,
72704,-4.6975308708365616e-05,134.53446616751785,59.909771570515375,54.882327455328685,
72706,-1.7223937671620858e-05,71.83590540446401,-0.3598088441306473,-44.18290409002861,
72708,-6.213279998406367e-06,4.343880936349819,-58.414557227479264,-131.2217986462724,
72710,-1.8167214968810192e-05,-51.78044584206672,-97.54704482638861,-188.27583116908187,
72712,-4.856365877679385e-05,-95.50935774340763,-115.61667631460827,-215.36871372965408,
72714,-8.584637000671968e-05,-137.16252828635194,-123.79058383343437,-225.77899820075388,
72716,-0.00011582102921348841,-182.67402301769204,-132.1615284253383,-222.6573641686662,
72718,-0.00012706234372897063,-225.5971209254048,-140.53648244756525,-196.7207659138777,
72720,-0.0001152712984690819,-253.13820199053856,-141.42035899929806,-145.5661085673614,
72722,-8.491996485878266e-05,-255.0693838950018,-126.47625639436174,-78.34173058047632,
72724,-4.7554299279460574e-05,-228.80286465589126,-91.75572283723042,-3.037071517367562,
72726,-1.7399463810948944e-05,-182.75117198160797,-43.57835881955587,73.47774084181225,
72728,-5.941378205857057e-06,-134.48364354981817,0.6335574364042991,134.89841040151396,
72730,-1.7549585510589995e-05,-98.49070988742722,23.976632756801834,164.12464032469694,
72732,-4.7810395535758e-05,-73.69323379145997,24.578236380174843,163.17391913356118,
72734,-8.520644212457092e-05,-46.960019262713374,15.3333824861379,148.2558391018837,
72736,-0.00011550307392729833,-9.056697481763344,9.95878578730489,125.91360843514198,
72738,-0.00012717000197384328,36.4253198885676,12.974712569188533,90.12373612350409,
72740,-0.00011577202546577051,77.84624224862672,20.76085012700463,40.704397098959454,
72742,-8.565593126849504e-05,103.53564175507346,25.912337487003676,-13.194732665733884,
72744,-4.8291685326388774e-05,106.77516021542591,21.31398178957172,-66.55545913423144,
72746,-1.79014152927932e-05,89.92709489991374,6.448886351629824,-117.93957109854044,
72748,-6.042959880738839e-06,64.1125209834653,-9.809575179922223,-157.06223764178586,
72750,-1.721205668332555e-05,38.98101739500335,-17.973205907569223,-171.08004184996886,
72752,-4.7137497926157926e-05,12.017859809706081,-19.768829842069145,-162.9683051699114,
72754,-8.441602595951402e-05,-27.304786520383978,-26.509101075813195,-146.61960578288526,
72756,-0.00011486070156422484,-82.62549154682571,-45.816945989814045,-124.33919665753102,
72758,-0.00012690351190256638,-144.05543113949358,-74.12017612418038,-85.91299369243133,
72760,-0.00011599355213918463,-195.34132175728462,-100.9148592801068,-28.951645178512603,
72762,-8.631762357887312e-05,-223.25681515778984,-115.49394705927362,36.39256519975326,
72764,-4.9192476726292346e-05,-222.51868558265613,-111.51923058613015,101.13123497512417,
72766,-1.874655616855266e-05,-198.7080059641836,-91.95246771289564,158.85500007933194,
72768,-6.54012264336219e-06,-166.2298702791466,-69.50455823278124,196.1884503069743,
72770,-1.717362238243663e-05,-136.53568080616762,-55.8021475443728,201.25261640421235,
72772,-4.655361693975084e-05,-106.73976186589087,-48.782844134349745,182.07202380362966,
72774,-8.347012259384373e-05,-64.36687042740841,-35.14189343156491,159.39941097330146,
72776,-0.00011387711084512581,-3.860989000499657,-5.477476524545587,140.93791073512043,
72778,-0.0001262405343832826,65.16087298960197,36.40879112979387,117.84358333178466,
72780,-0.0001159162832915978,124.52349123146438,77.15163179160989,84.20507093654761,
72782,-8.689535117353921e-05,157.76259397267876,101.52482674026596,42.772032130079566,
72784,-5.0260242546238e-05,156.73392317755707,99.07667303813874,-6.152403972789329,
72786,-1.9950042880728357e-05,125.99957936937854,71.10801762705505,-62.69698346037696,
72788,-7.453596726283022e-06,81.3606859753637,32.15333756543487,-114.91443864771715,
72790,-1.7452546423808356e-05,37.717474384455585,-1.2442919077939294,-146.21446702720792,
72792,-4.60675356474022e-05,-3.400837838169835,-24.773284073600543,-155.47190115785622,
72794,-8.236467656787619e-05,-50.64879956751146,-46.20116890910849,-153.6298857675215,
72796,-0.000112536926731942,-107.91312609860431,-72.34197484650383,-141.86838530064182,
72798,-0.00012516013523370523,-166.88248368568065,-100.8201006262031,-110.38707056272251,
72800,-0.00011552149892844928,-213.19510447990973,-123.19898835279537,-57.84439211080163,
72802,-8.737943437872524e-05,-235.07635363265683,-130.74118188632755,4.9021121389279285,
72804,-5.1497658242303016e-05,-228.0141139184035,-118.52178764922567,69.0708450789608,
72806,-2.1525504620453226e-05,-197.92357247898667,-90.45166514535902,129.28565063410716,
72808,-8.802439246544554e-06,-159.60266528822532,-60.161722342249334,173.3216196647702,
72810,-1.8065804797834993e-05,-125.39894122516667,-40.621983602269026,189.53650707133565,
72812,-4.5687517356614334e-05,-93.97425893748287,-31.706081228859976,184.4186861835754,
72814,-8.109597488347552e-05,-54.80267996210372,-22.36108912202237,175.21342481824908,
72816,-0.00011082575007238511,-4.0976107148210374,-5.0591819552223285,164.82328795669792,
72818,-0.00012364252558799796,47.65964916264099,15.806126983948062,139.67760668448406,
72820,-0.00011479127368493159,82.9762467085282,28.366018361269106,90.8049579954356,
72822,-8.776026387003483e-05,87.97684063091394,21.36901896666069,20.88173059791964,
72824,-5.290666609753568e-05,58.93908065273291,-9.466113333301639,-66.22634945993252,
72826,-2.3485283431169562e-05,6.06703770369591,-55.5574147459364,-163.73549276854047,
72828,-1.0604348553455841e-05,-49.123952851242606,-95.76109880826519,-250.72808293707428,
72830,-1.902946474748073e-05,-87.39177793670015,-109.61483950782134,-301.6687239809424,
72832,-4.5421709841064005e-05,-105.5011309719032,-93.076271689213,-308.86575293792674,
72834,-7.966099086798889e-05,-113.65063107410865,-58.6790085690796,-280.99869404818304,
72836,-0.00010873031476305562,-120.33873228609438,-21.48526624266259,-222.1452319852676,
72838,-0.00012166889324346939,-124.15525368754162,10.996389572551827,-130.04577008744207,
72840,-0.00011370787298720417,-118.84136000592778,37.62093410602802,-13.808229239325506,
72842,-8.802722464788175e-05,-100.67203934011177,59.388308905721686,104.75277779509403,
72844,-5.4486989563438787e-05,-71.7446439141649,76.41554732516978,207.77050178039562,
72846,-2.5838700310634745e-05,-41.77399768364319,83.66076181703319,284.4147165078527,
72848,-1.2873912497243812e-05,-25.559013193385766,70.40051039136894,321.4117285927014,
72850,-2.035716655147716e-05,-31.413016174528813,30.387693319255128,310.2411298004183,
72852,-4.5277082181831646e-05,-50.5252277444188,-26.58768281787713,263.7638564780692,
72854,-7.805692853985778e-05,-62.67958771651089,-78.24119607138829,207.7003832574349,
72856,-0.00010623870179458335,-53.800015022441,-105.9487270967314,154.40516741387614,
72858,-0.00011922225440875095,-25.383567910323062,-105.11704253120895,99.52592911053596,
72860,-0.00011225512860430468,10.73217347208299,-82.84851474614985,41.54410575889265,
72862,-8.817042338611544e-05,41.29056403246655,-51.61811039527182,-12.998734759884684,
72864,-5.6238009744898694e-05,57.40754267289452,-23.55545138333662,-61.588064329101634,
72866,-2.859387399351899e-05,59.08352892923648,-3.3811856360080768,-104.71019794746421,
72868,-1.5624181888712782e-05,54.817868763563084,14.267838233482976,-133.8322175285911,
72870,-2.2061300866624113e-05,51.13129399441897,35.53130611011247,-138.49690353183695,
72872,-4.526010137806615e-05,41.85994206583814,55.187103767636586,-125.20330982413772,
72874,-7.62813409106894e-05,12.869683566279889,58.698434984105674,-112.09641918762627,
72876,-0.00010333988735450263,-41.8988645763068,36.68273110482443,-104.9994547571221,
72878,-0.00011628647010315896,-112.54011744836767,-6.186216730749404,-94.53299863297683,
72880,-0.00011041702198336574,-179.75314445331372,-54.82059102814121,-75.11062034616738,
72882,-8.81790049954179e-05,-224.8859060789954,-91.36332993789243,-49.85241430432182,
72884,-5.815704739428287e-05,-236.6898861695359,-102.13051660076374,-18.774834746488338,
72886,-3.1756246770232746e-05,-216.49525214174633,-85.35914559091285,19.775630113393127,
72888,-1.8865720666562054e-05,-177.77297028376955,-53.54303099146475,56.96954305881587,
72890,-2.415280251306906e-05,-134.5345250301708,-22.586889359674107,80.64179950958035,
72892,-4.53773649096264e-05,-88.63675296236613,2.7458520647082096,94.1660432904167,
72894,-7.43335375432376e-05,-32.40913637754497,29.328776134932006,111.26175042612739,
72896,-0.00010002571175538192,36.707625714830016,63.027199295375624,132.76960953225523,
72898,-0.00011284846002002484,108.6823027057953,100.31454941579157,145.10444013973833,
72900,-0.00010817979158011821,167.00269195999795,131.02711796355135,140.31242247380425,
72902,-8.804283649375055e-05,197.63685266808295,144.09087993807617,121.01827247155698,
72904,-6.024039407686396e-05,194.28263904082428,132.18180337108413,87.85691654670805,
72906,-3.532884838503709e-05,161.95369167256297,97.59130162740459,40.24769674902579,
72908,-2.2606106278974702e-05,115.53210668400529,53.77955331519567,-11.449240349204988,
72910,-2.6639997778320077e-05,68.34616330384266,15.180253527659907,-52.66376539746869,
72912,-4.5633988192026954e-05,20.699751871623704,-15.646302786595626,-83.33191782449045,
72914,-7.221274778634937e-05,-36.1436829453054,-46.75828501345753,-113.09219086782483,
72916,-9.628904278868468e-05,-104.7242063279295,-83.40987338157936,-138.7004062926117,
72918,-0.00010889653303255178,-174.24192650424516,-120.2299710720562,-143.14958176713068,
72920,-0.00010553052362042211,-227.4749033011566,-145.4218659660956,-116.64962908987457,
72922,-8.77513927967031e-05,-250.4958146137173,-147.95346701738117,-62.82663026733082,
72924,-6.248250419877923e-05,-238.4232066249749,-123.01578055453963,12.911566140817143,
72926,-3.931181576375324e-05,-199.19643657518793,-77.73278148917986,102.92438152892014,
72928,-2.6849820576317643e-05,-151.72382868538148,-31.544338617240435,187.091831458011,
72930,-2.9528911571055347e-05,-113.16629971208707,-3.965561416498133,242.3670692773819,
72932,-4.603433505648936e-05,-85.60353218235022,0.5918324312125627,264.01383457038304,
72934,-6.991921631222435e-05,-58.5868632994386,-6.85472584827588,262.1944066818236,
72936,-9.212512216832239e-05,-24.311815528824532,-13.420617056970858,239.56127239796203,
72938,-0.00010442185383648511,13.77827981303112,-14.29417295592729,189.41311019057986,
72940,-0.00010245863321546272,45.55758633493116,-11.93424140657661,114.38493548237736,
72942,-8.729519416949813e-05,61.60813686819823,-12.218921338569182,29.16737364711509,
72944,-6.487737492700316e-05,57.402034781716665,-20.96137089549705,-54.72051475760939,
72946,-4.370372112992448e-05,36.70490523389259,-38.08209885655879,-130.61063971355316,
72948,-3.159952191095118e-05,10.799428185057991,-55.02921314503102,-186.10652314896333,
72950,-3.282445327727708e-05,-11.794245363220433,-63.407890862411314,-210.02930039965395,
72952,-4.658306329684083e-05,-35.5846667720157,-66.2973205886439,-209.87298182764243,
72954,-6.745504005717517e-05,-73.10017380430457,-75.84212286120089,-204.63422435754273,
72956,-8.753211667752547e-05,-128.93955301664323,-99.18537693093444,-199.53501266223108,
72958,-9.941862689406046e-05,-192.34371380900762,-130.55097505034396,-182.99897291294565,
72960,-9.895561231295871e-05,-244.31973457021502,-155.85900874386894,-146.63646579381188,
72962,-8.66650924354921e-05,-268.00565411977465,-160.71791393324088,-91.74083799988966,
72964,-6.741741881244858e-05,-255.35495152166243,-136.8825947907831,-18.971751612809477,
72966,-4.850016767675853e-05,-211.9039019079459,-88.94884496384299,69.37801616440669,
72968,-3.6854573464436226e-05,-155.71557330378454,-35.48979255830707,157.40598333010757,
72970,-3.6529112500907463e-05,-105.03649114844109,2.8502388201520645,223.96806153690957,
72972,-4.728418370143061e-05,-64.79528219676021,18.724853263103768,263.48603734026,
72974,-6.482369470613662e-05,-28.488060653843515,19.105354035247522,282.81529767593184,
72976,-8.251110589861094e-05,7.638041080185204,12.766387454405852,279.63221446283904,
72978,-9.388444795992493e-05,37.05671746356059,1.5166662317353996,241.6879758908844,
72980,-9.501559733756144e-05,48.478118578537604,-17.953683980434874,166.7433702134033,
72982,-8.585290154509054e-05,33.88796942854107,-49.5438158795778,66.56911557189964,
72984,-7.009403633041246e-05,-7.105084747088554,-94.1812511347572,-47.12909225873967,
72986,-5.3694238968032e-05,-64.36253551582871,-144.70477353030432,-163.68281009582873,
72988,-4.261136646458675e-05,-119.20103254635893,-184.78574049475924,-263.0452785464523,
72990,-4.06432062776217e-05,-156.36341703471743,-199.52367433521613,-324.0817522954447,
72992,-4.814131544096072e-05,-175.96228627880473,-188.57535175253105,-344.4558171719784,
72994,-6.20303910524571e-05,-189.62139380242127,-164.79108156498165,-336.3568527074265,
72996,-7.706661270365476e-05,-204.88833004603816,-140.14762457337577,-303.6114403458693,
72998,-8.782103731431559e-05,-217.36377398918694,-116.87425158111269,-239.59469513934835,
73000,-9.063627837358294e-05,-216.61349834429313,-90.38223250955195,-146.19231396204202,
73002,-8.485240854561149e-05,-194.61679730494916,-55.07820178586708,-37.505871635394605,
73004,-7.289862754285204e-05,-150.15176663391804,-8.528451406213748,74.15215763871774,
73006,-5.9277407132347457e-05,-91.59824666614479,43.586920448784156,179.32180901680238,
73008,-4.88640377808306e-05,-35.119829289909646,86.72780893518079,261.23153139954286,
73010,-4.5165344534838666e-05,6.768383060310356,108.02283351902152,303.8763951637307,
73012,-4.915785663326404e-05,36.443244731219266,108.89111683771851,310.66647435614533,
73014,-5.908191192653949e-05,66.65974210378512,103.04501294950394,298.178401272852,
73016,-7.120606710776686e-05,104.42360323883263,101.88661642626464,271.63408763006476,
73018,-8.123330965912068e-05,142.84235949604408,105.29493149656098,222.41415592908268,
73020,-8.581760987241728e-05,167.39788624744193,104.68521346161448,147.85952410636875,
73022,-8.365784832757827e-05,165.63879448050528,89.7681117255699,56.51552544479542,
73024,-7.582104910789352e-05,133.27002853039954,54.360073637358,-44.113423123910486,
73026,-6.52382537220062e-05,78.17333228089801,2.912795911274088,-147.03237374591404,
73028,-5.560373523054367e-05,18.663773751965266,-48.12296194603067,-234.66504797631558,
73030,-5.009244690725802e-05,-28.898367916319085,-81.49321628343849,-287.2172204337472,
73032,-5.0337836072021324e-05,-62.78992041078305,-93.35782716883867,-302.9951714963114,
73034,-5.5988248591219705e-05,-92.86036084276743,-93.16844993769104,-294.5713801176859,
73036,-6.494206703552735e-05,-125.5501468741118,-90.6659312162541,-266.1379609678594,
73038,-7.413202391419376e-05,-156.22787445036266,-87.55462449242836,-211.37836060757937,
73040,-8.056457100450033e-05,-174.88687710011038,-80.28949901125883,-132.13205094983317,
73042,-8.226648422596788e-05,-174.14262972557358,-65.17043445656813,-41.69144419067614,
73044,-7.885175101516834e-05,-153.16687968120544,-41.534934034200674,49.490153926288194,
73046,-7.156396841137962e-05,-120.18452780149246,-15.85787638366289,134.7867045955268,
73048,-6.281939070971557e-05,-90.56322949580886,-2.061157645852642,200.6380282958664,
73050,-5.541982200142155e-05,-75.53778966741075,-11.127173610362018,233.559262760327,
73052,-5.168542860409225e-05,-71.32651450157857,-39.129679716313916,237.64723299225375,
73054,-5.2761730151437635e-05,-64.00527026349458,-70.0291160615227,227.80537900298302,
73056,-5.8291288300252054e-05,-45.70986368185176,-90.69775678576204,205.87258222693504,
73058,-6.653259054861109e-05,-22.4699920788362,-99.90606218805334,159.86356581773202,
73060,-7.488593650059215e-05,-7.492182146512242,-104.67818582606195,85.70778327394204,
73062,-8.067738334966187e-05,-11.337933578046425,-113.22933766690751,-6.468821796519026,
73064,-8.198059882142918e-05,-36.274333313871594,-129.58468984428433,-105.0921019046563,
73066,-7.82392730461459e-05,-73.18777321620135,-148.19495344833962,-198.49528403175384,
73068,-7.049680789404883e-05,-104.46347668970338,-154.04262254780866,-266.3052607098587,
73070,-6.114047235858255e-05,-117.25392326140022,-134.9770978802415,-289.7985965268045,
73072,-5.320450575289725e-05,-116.17648251038311,-95.91305834733187,-272.7381560628608,
73074,-4.941681328686331e-05,-118.93979316569227,-56.932007007097106,-236.09045037737096,
73076,-5.12744759123671e-05,-138.9054118216515,-36.97069994748605,-192.35660080914164,
73078,-5.845520941918143e-05,-174.76179855612662,-41.89596015579025,-140.13179772503412,
73080,-6.879450190304132e-05,-214.59636010840296,-65.11107453042382,-80.73281252347935,
73082,-7.889167629395672e-05,-244.15863238611547,-93.09624325602837,-21.673332989996506,
73084,-8.519712854465186e-05,-252.93709284894288,-111.64478639579822,35.43316602766864,
